,usageclass,checkouttype,materialtype,checkoutyear,checkoutmonth,checkouts,title,creator,subjects,publisher,publicationyear
419,Physical,Horizon,BOOK,2007,12,1,Whats inside airplanes,,"Aeronautics, Airplanes, Airplanes Juvenile literature",,
420,Physical,Horizon,BOOK,2007,12,1,Understanding power the indispensable Chomsky,,"Chomsky Noam Interviews, Chomsky Noam Political and social views",,
421,Physical,Horizon,BOOK,2007,12,2,I remember Miss Perry / Pat Brisson ; illustrated by Stéphane Jorisch.,"Brisson, Pat","Teachers Juvenile fiction, Death Juvenile fiction, Grief Juvenile fiction, Schools Fiction","Dial Books for Young Readers,",2006.
422,Physical,Horizon,BOOK,2007,12,3,Liberty,,"Suspense fiction, Washington D C Fiction, Nuclear terrorism Fiction, Terrorism Prevention Fiction, Illegal arms transfers Fiction, Cairo Egypt Fiction, Grafton Jake Fictitious character Fiction",,
423,Physical,Horizon,BOOK,2007,12,8,Hilda must be dancing / Karma Wilson ; illustrated by Suzanne Watts.,"Wilson, Karma","Hippopotamus Juvenile fiction, Dance Juvenile fiction, Jungle animals Juvenile fiction, Stories in rhyme Juvenile fiction","Margaret K. McElderry Books,",c2004.
424,Physical,Horizon,BOOK,2007,12,14,"Johnny Mutton, he's so him! : stories and pictures / by James Proimos.","Proimos, James","Sheep Fiction, Humorous stories","Harcourt,",c2003.
425,Physical,Horizon,VIDEOCASS,2007,12,1,Berlioz takes a trip Two ballet birds Fidelio a celebration of life,,"Tchaikovsky Peter Ilich 1840 1893 Lebedinoe ozero, Berlioz Hector 1803 1869 Symphonie fantastique, Beethoven Ludwig van 1770 1827 Fidelio 1814, Stravinsky Igor 1882 1971 Zhar ptitsa, Operas, Orchestral music Analysis appreciation, Dance accompaniment music",,
426,Physical,Horizon,MIXED,2007,12,2,ILLM Tenjo no niji Jito tenno monogatari v 7,,,,
427,Physical,Horizon,BOOK,2007,12,5,Ravens gate,,"England Fiction, Witches Fiction, Foster home care Fiction, Identity Fiction, Good and evil Fiction, Supernatural Fiction, Yorkshire England Fiction, Stone circles Fiction",,
428,Physical,Horizon,BOOK,2007,12,1,"The connected child : bring hope and healing to your adoptive family / Karyn B. Purvis, David R. Cross and Wendy Lyons Sunshine.","Purvis, Karyn Brand.","Adopted children Psychology, Adopted children Mental health, Adopted children Family relationships, Adoptive parents Psychology, Parenting","McGraw-Hill,",c2007.
429,Physical,Horizon,MUSIC,2007,12,1,"The roar of the greasepaint, the smell of the crowd [music] : vocal selections from the original cast album / by Leslie Bricusse and Anthony Newley.","Newley, Anthony",Musicals Excerpts Vocal scores with piano,"TRO Musical Comedy Productions,",[1965?]
430,Physical,Horizon,BOOK,2007,12,1,Homes filled with natural light 223 sunny home plans for all regions,,"Architecture Domestic United States Designs and plans, Architecture and solar radiation United States",,
431,Physical,Horizon,BOOK,2007,12,1,Swimming fastest,,"Swimming Training, Swimming Physiological aspects",,
432,Physical,Horizon,SOUNDDISC,2007,12,7,Yessongs [sound recording].,Yes (Musical group),"Rock music 1971 1980, Progressive rock music","Atlantic,","[1995?], p1973."
433,Physical,Horizon,BOOK,2007,12,1,"New Orleans, mon amour : twenty years of writings from the city / by Andrei Codrescu.","Codrescu, Andrei, 1946-","New Orleans La Social life and customs Anecdotes, Codrescu Andrei 1946 Homes and haunts Louisiana New Orleans Anecdotes, City and town life Louisiana New Orleans Anecdotes, New Orleans La Description and travel Anecdotes","Algonquin Books of Chapel Hill,",2006.
434,Physical,Horizon,SOUNDDISC,2007,12,3,Cole sings Porter rare and unreleased songs from Can can and Jubilee,,Musicals Excerpts,,
435,Physical,Horizon,BOOK,2007,12,3,Patches,,Puppies Fiction,,
436,Physical,Horizon,VIDEODISC,2007,12,7,Historias m¡nimas,,"Comedy films, Feature films, Neighbors Drama, Voyages and travels Drama, Road films, Motion pictures Spanish",,
437,Physical,Horizon,BOOK,2007,12,4,"One, two, three O'Leary / written by Malachy Doyle ; with illustrations by Will Hillenbrand.","Doyle, Malachy","Bedtime Juvenile fiction, Counting out rhymes Fiction, Stories in rhyme Juvenile fiction","Margaret K. McElderry Books,",2004.
438,Physical,Horizon,SOUNDCASS,2007,12,1,fortress a diary of Anzio and after,,"Trevelyan Raleigh, Great Britain Army Green Howards, Anzio Beachhead 1944, World War 1939 1945 Personal narratives British",,
439,Physical,Horizon,BOOK,2007,12,1,ordering of love the new and collected poems of Madeleine LEngle,,,,
440,Physical,Horizon,BOOK,2007,12,1,Best ghost and horror stories,,"Ghost stories English, Horror tales English",,
441,Physical,Horizon,VIDEODISC,2007,12,52,"Severance [videorecording] / Magnolia Pictures ; HanWay Films ; UK Film Council and Qwerty Films in association with Isle of Man Film ; an N1 European Film Produktions/Dan Films production ; producer, Jason Newmark ; screenplay by James Moran and Christopher Smith ; directed by Christopher Smith.",,"Employee morale Drama, Revenge Drama, Feature films, Horror films, Comedy films, Video recordings for the hearing impaired","Magnolia Home Entertainment,",2007.
442,Physical,Horizon,SOUNDDISC,2007,12,12,No world for tomorrow,,Rock music 2001 2010,,
443,Physical,Horizon,BOOK,2007,12,3,Winter white / Joanne Ryder ; illustrated by Carol Lacey.,"Ryder, Joanne","Winter Fiction, Foxes Juvenile fiction, Lemmings Juvenile fiction","Morrow Junior Books,",c1997.
444,Physical,Horizon,VIDEOCASS,2007,12,3,Charlie Brown Christmas,,"Animated films, Video recordings for the hearing impaired, Christmas films, Childrens films, Brown Charlie Fictitious character Drama",,
445,Physical,Horizon,MIXED,2007,12,1,ILLM Elvis what happened,,,,
446,Physical,Horizon,BOOK,2007,12,1,measure of my days the journal of a country doctor,,"Loxterkamp David, Medicine Maine Belfast Anecdotes, Medicine Rural Maine Belfast Anecdotes",,
447,Physical,Horizon,VIDEOCASS,2007,12,1,Ocean drifters,,"Marine biology, Video recordings for the hearing impaired",,
448,Physical,Horizon,VIDEODISC,2007,12,8,Eleanor Roosevelt,,"Roosevelt Eleanor 1884 1962, Presidents spouses United States Biography, Video recordings for the hearing impaired, Biographical television programs",,
449,Physical,Horizon,BOOK,2007,12,3,Legal guide for starting running a small business,,"Small business Law and legislation United States Popular works, Business enterprises Law and legislation United States Popular works",,
450,Physical,Horizon,BOOK,2007,12,1,Galen Rowell : a retrospective / compiled by the editors of Sierra Club books.,,"Outdoor photography, Nature photography, Rowell Galen A","Sierra Club Books ; Produced and distributed by University of California Press,",c2006.
451,Physical,Horizon,BOOK,2007,12,2,Fraud essays,,,,
452,Digital,OverDrive,AUDIOBOOK,2007,12,1,The Secrets of the Power of Intention (Unabridged),Dr. Wayne W. Dyer,"Nonfiction, Self-Improvement",Hay House,2007
453,Physical,Horizon,SOUNDDISC,2007,12,3,Dreaming of a stranger [sound recording] / by Sheila O'Flanagan.,"O'Flanagan, Sheila","Single women Fiction, Ireland Fiction, Domestic fiction","W.F. Howes ; Distributed by Recorded Books,",p2004.
454,Physical,Horizon,BOOK,2007,12,3,On the fly guide to the Northwest a travelers guide to the greatest fly fishing destinations in Oregon Washington,,"Washington State Guidebooks, Oregon Guidebooks, Fly fishing Oregon Guidebooks, Fly fishing Washington State Guidebooks",,
455,Physical,Horizon,BOOK,2007,12,2,essential Kierkegaard,,Philosophy,,
456,Physical,Horizon,VIDEODISC,2007,12,4,Times aint like they used to be early rural and popular American music 1928 1935,,"Old time music, Jazz 1921 1930, Jazz 1931 1940, Popular music United States 1931 1940, Popular music United States 1921 1930",,
457,Physical,Horizon,SOUNDDISC,2007,12,4,We wanna rock [sound recording] : non-fiction & nonsense from the heartland / Thaddeus Rex.,"Rex, Thaddeus","Childrens songs Juvenile sound recordings, Humorous songs Juvenile sound recordings, Songs","Thaddeus Rex,",c2006.
458,Physical,Horizon,BOOK,2007,12,1,green monster,,"Baseball Fiction, Mystery and detective stories",,
459,Physical,Horizon,VIDEOCASS,2007,12,1,All about the senses,,"Video recordings for the hearing impaired, Body Human Juvenile films, Senses and sensation Juvenile films, Human anatomy Juvenile films, Smell Juvenile films, Touch Juvenile films",,
460,Physical,Horizon,BOOK,2007,12,2,The island at the center of the world : the epic story of Dutch Manhattan and the forgotten colony that shaped America / Russell Shorto.,"Shorto, Russell","New York N Y History Colonial period ca 1600 1775, Manhattan New York N Y History 17th century, Dutch Americans New York State New York History 17th century, New York N Y Politics and government To 1898, Minuit Peter 1580 1638, Stuyvesant Peter 1592 1672, Donck Adriaen van der 1620 1655, New York N Y Biography","Doubleday,",2004.
461,Physical,Horizon,BOOK,2007,12,3,Ghost hunter,,"Love stories, Occult fiction",,
462,Physical,Horizon,SOUNDDISC,2007,12,1,Flag [sound recording] / Yello.,Yello (Musical group),Rock music 1981 1990,"Mercury,",p1988.
463,Physical,Horizon,VIDEOCASS,2007,12,2,Star Trek First contact,,"Video recordings for the hearing impaired, Feature films, Science fiction films, Star Trek films",,
464,Physical,Horizon,SOUNDDISC,2007,12,2,The songs that got away [sound recording].,"Brightman, Sarah, 1960-","Musicals Excerpts, Popular music 1981 1990","Really Useful Records,","[2000?], p1989."
465,Physical,Horizon,VIDEOCASS,2007,12,1,Sharfouna the beauty of Lebanon,,"Lebanon Description and travel, Lebanon History",,
466,Physical,Horizon,SOUNDDISC,2007,12,8,definition of X pick of the litter,,Rap Music,,
467,Physical,Horizon,BOOK,2007,12,2,Practical science for gardeners / Mary M. Pratt.,"Pratt, Mary M.",Gardening,"Timber Press,",2005.
468,Physical,Horizon,BOOK,2007,12,12,Red pizzas for a blue count / Geronimo Stilton ; [translated by Edizioni Piemme].,"Stilton, Geronimo","Stilton Geronimo Juvenile fiction, Mice Juvenile fiction, Horror stories, Vampires Juvenile fiction","Scholastic, Inc.,","2004, c2000."
469,Physical,Horizon,BOOK,2007,12,1,St. Patrick's Day / by Gail Gibbons.,"Gibbons, Gail",Saint Patricks Day Juvenile literature,"Holiday House,",c1994.
470,Physical,Horizon,ER,2007,12,1,"The diaries of West Seattle [electronic resource] / Chief Sealth High School, Sports & Events Marketing Class, in conjunction with the City of Seattle Department of Neighborhoods and the King County Landmarks and Historical Commission.",,"West Seattle Seattle Wash Social life and customs, West Seattle Seattle Wash History","[Studio Dimensions],",[200?]
471,Physical,Horizon,BOOK,2007,12,4,Happy to be nappy / bell hooks ;[illustrated by ] Chris Raschka.,"hooks, bell, 1952-","Hair Juvenile fiction, African Americans Juvenile fiction","Hyperion Books for Children,",1999.
472,Physical,Horizon,BOOK,2007,12,1,shadows the Salem branch,,"Occult fiction, Maine Fiction, Vampires Fiction, Reincarnation Fiction, Witches Fiction",,
473,Physical,Horizon,BOOK,2007,12,1,Swell foop,,"Fantasy fiction, Humorous fiction, Xanth Imaginary place Fiction",,
474,Physical,Horizon,MIXED,2007,12,1,Foggy mountain banjo,,Bluegrass music,,
475,Physical,Horizon,BOOK,2007,12,1,The Iraq war / by John Keegan.,"Keegan, John, 1934-2012",Iraq War 2003 2011,"A.A. Knopf,",2004.
476,Physical,Horizon,VIDEOCASS,2007,12,1,Touring Scotland,,Scotland Description and travel,,
477,Physical,Horizon,BOOK,2007,12,1,Euthanasia and the right to die a pro con issue,,"Right to die, Euthanasia Juvenile literature, Euthanasia, Right to die Juvenile literature",,
478,Physical,Horizon,BOOK,2007,12,3,Lucha libre : the Man in the Silver Mask : a bilingual cuento / written & illustrated by Xavier Garza.,"Garza, Xavier","Uncles Juvenile fiction, Heroes Juvenile fiction, Wrestling Juvenile fiction, Mexico City Mexico Juvenile fiction, Spanish language materials Bilingual","Cinco Puntos Press,",c2005.
479,Physical,Horizon,BOOK,2007,12,1,Work life / Paul Kane.,"Kane, Paul, 1950-",,"Turtle Point Press,",c2007.
480,Physical,Horizon,MIXED,2007,12,2,ILLM Nelsons new illustrated Bible manners customs how the people of the Bible really lived,,,,
481,Physical,Horizon,BOOK,2007,12,1,Latin American Spanish phrase book,,"Spanish language Conversation and phrase books English, Spanish language Spoken Spanish Latin America",,
482,Physical,Horizon,VIDEODISC,2007,12,7,Election,,"Comedy films, Youth Sexual behavior Drama, Video recordings for the hearing impaired, High schools New Jersey Drama, High school teachers New Jersey Drama, Feature films",,
483,Physical,Horizon,BOOK,2007,12,1,Is it hot in here Or is it me the complete guide to menopause,,Menopause,,
484,Physical,Horizon,SOUNDDISC,2007,12,1,Good dog happy man,,"Jazz 1991 2000, Popular instrumental music 1991 2000",,
485,Physical,Horizon,BOOK,2007,12,3,Bringing out baby places to take babies and toddlers Seattle the Eastside and South Snohomish County,,"Seattle Region Wash Guidebooks, Family recreation Washington State Seattle Region Guidebooks, Mothers Travel Washington State Seattle Region Guidebooks, Infants Travel Washington State Seattle Region Guidebooks, Toddlers Travel Washington State Seattle Region Guidebooks",,
486,Physical,Horizon,BOOK,2007,12,1,She aint the one,,Love stories,,
487,Physical,Horizon,VIDEODISC,2007,12,4,"Eyes on the prize. Vol. 5, Power! (1966-1968). The promised land (1967-1968) [videorecording] : America's civil rights movement / Blackside ; creator and executive producer, Henry Hampton.",,"African Americans Civil rights History 20th century, African Americans Suffrage History 20th century, Segregation United States History, African Americans History 20th century, Civil rights demonstrations United States History 20th century, Civil rights, United States Race relations History 20th century, Video recordings for the hearing impaired","PBS Video,",[2006]
488,Physical,Horizon,BOOK,2007,12,1,Theory of relativity,,Relativity Physics,,
489,Physical,Horizon,BOOK,2007,12,4,Wonderful wire works : an easy decorative craft / edited by Mickey Baskett.,,Wire craft,"Sterling Pub. Co.,",1999.
490,Physical,Horizon,BOOK,2007,12,1,Ecological imperialism the biological expansion of Europe 900 1900,,"Human ecology, Human geography, Biogeography, Europeans Migrations",,
491,Physical,Horizon,SOUNDDISC,2007,12,4,Emotions,,Popular music 1991 2000,,
492,Physical,Horizon,BOOK,2007,12,3,The assault on reason [text (large print)] / Al Gore.,"Gore, Albert, 1948-","United States Politics and government 2001 2009, Political culture United States, Democracy United States, Reason Social aspects United States, Reason Political aspects United States, Fear Political aspects United States, Official secrets United States, Bush George W George Walker 1946, Religious fundamentalism Political aspects United States, Large type books","Thorndike Press,",2007.
493,Physical,Horizon,BOOK,2007,12,1,Mẹ tôi và những truyện ngán / Phan Cung Việt.,"Phan, Cung Việt",,"Nhà xuát bản Hải Phòng,",2003.
494,Physical,Horizon,BOOK,2007,12,3,Genshiken the Society for the Study of Modern Visual Culture 3,,"Comic books strips etc, Graphic novels, Man woman relationships Comic books strips etc, College students Comic books strips etc",,
495,Physical,Horizon,BOOK,2007,12,5,Crow Lake,,"Domestic fiction, Psychological fiction, Problem families Fiction, Farm life Fiction, Orphans Fiction, Brothers and sisters Fiction, Ontario Fiction, Rural families Fiction, Women zoologists Fiction",,
496,Physical,Horizon,VIDEOCASS,2007,12,1,Rugrats Passover,,"Animated films, Video recordings for the hearing impaired, Passover Juvenile films",,
497,Physical,Horizon,BOOK,2007,12,1,Valentine for Tommy,,"Babies Fiction, Valentines Day Fiction",,
498,Physical,Horizon,MIXED,2007,12,1,ILLM Astral doorways,,,,
499,Physical,Horizon,BOOK,2007,12,6,"1001 gardens you must see before you die / general editor, Rae Spencer-Jones ; preface by Elizabeth Scholtz.",,"Gardens, Landscape gardening","Barron's Educational Series,",2007.
500,Physical,Horizon,BOOK,2007,12,3,Art deco textiles : the French designers / Alain-René Hardy.,"Hardy, Alain-René","Textile design France, Art deco","Thames & Hudson,",2003.
